3.136016428470611572e-03,3.701288951560854912e-03
1.180748268961906433e-02,1.275590248405933380e-02
2.715403027832508087e-02,2.692205086350440979e-02
9.045471437275409698e-03,1.032178383320569992e-02
1.808634586632251740e-02,1.988248340785503387e-02
2.819707989692687988e-02,2.802371233701705933e-02
9.804733563214540482e-04,9.040383738465607166e-04
3.892867825925350189e-03,3.955756779760122299e-03
2.859652740880846977e-03,2.622736617922782898e-03
3.569759428501129150e-03,4.220047965645790100e-03
2.207128889858722687e-02,2.394390292465686798e-02
9.622661746107041836e-04,1.226433319970965385e-03
2.225815877318382263e-02,2.398755401372909546e-02
4.449304658919572830e-03,5.423135589808225632e-03
5.742185749113559723e-03,5.945120006799697876e-03
1.042236617649905384e-04,1.676925603533163667e-04
1.457273494452238083e-02,1.612765714526176453e-02
1.027118042111396790e-02,1.158306654542684555e-02
2.638384699821472168e-02,2.625136449933052063e-02
3.613598644733428955e-03,4.614096600562334061e-03
2.101131249219179153e-03,2.692849840968847275e-03
9.363570250570774078e-03,9.135671891272068024e-03
1.760692149400711060e-02,1.891552284359931946e-02
3.888273844495415688e-03,4.823597148060798645e-03
2.508804947137832642e-02,2.628676034510135651e-02
3.783233929425477982e-03,3.783877473324537277e-03
1.553175877779722214e-02,1.725384220480918884e-02
2.677387383300811052e-04,3.396462998352944851e-04
2.045487286522984505e-03,2.726153004914522171e-03
2.677269838750362396e-02,2.784186787903308868e-02
5.139993969351053238e-03,4.817343316972255707e-03
1.027071475982666016e-02,1.165068801492452621e-02
2.762226015329360962e-02,2.852215990424156189e-02
1.466465368866920471e-02,1.428586244583129883e-02
1.207340322434902191e-02,1.180516928434371948e-02
1.791218481957912445e-02,1.990300230681896210e-02
1.782213523983955383e-02,1.917939260601997375e-02
3.057308029383420944e-03,3.486002329736948013e-03
3.778052749112248421e-03,4.498315975069999695e-03
2.524775266647338867e-02,2.501604147255420685e-02
7.245573215186595917e-03,7.094590924680233002e-03
1.507859025150537491e-02,1.454951986670494080e-02
1.225068466737866402e-03,1.514100702479481697e-03
2.527126111090183258e-02,2.495371364057064056e-02
2.529849112033843994e-02,2.694877795875072479e-02
1.087941322475671768e-02,1.066722068935632706e-02
1.629689591936767101e-03,1.562118064612150192e-03
1.938910805620253086e-03,2.383984159678220749e-03
1.484767533838748932e-02,1.676697470247745514e-02
2.407448180019855499e-02,2.375161834061145782e-02
7.565754000097513199e-03,8.723102509975433350e-03
3.202428808435797691e-03,2.986133331432938576e-03
2.190482802689075470e-03,2.902005333453416824e-03
7.786844857037067413e-03,7.709102705121040344e-03
2.344206208363175392e-03,2.259306376799941063e-03
9.793041273951530457e-03,1.009781938046216965e-02
1.246849820017814636e-02,1.362452562898397446e-02
6.524937693029642105e-03,8.021580055356025696e-03
2.121922792866826057e-03,2.210143255069851875e-03
4.730764310806989670e-03,4.552587866783142090e-03
1.572065427899360657e-02,1.548350602388381958e-02
3.015358187258243561e-02,3.086302988231182098e-02
2.211128734052181244e-02,2.253363840281963348e-02
1.763252355158329010e-02,1.963218860328197479e-02
1.982335560023784637e-02,1.932566799223423004e-02
7.033398840576410294e-03,8.580194786190986633e-03
1.223703753203153610e-02,1.375137176364660263e-02
1.248169224709272385e-02,1.193822920322418213e-02
7.036553230136632919e-03,7.738151587545871735e-03
1.013734261505305767e-03,1.186536625027656555e-03
1.754530891776084900e-02,1.702392660081386566e-02
1.881676260381937027e-03,2.549620578065514565e-03
3.860074561089277267e-03,3.648464800789952278e-03
1.533162221312522888e-02,1.495129242539405823e-02
2.331005781888961792e-02,2.325303293764591217e-02
6.461426382884383202e-04,7.952402811497449875e-04
1.351695042103528976e-02,1.479722000658512115e-02
6.811959203332662582e-03,8.387117646634578705e-03
4.105452448129653931e-03,5.032332614064216614e-03
3.528820117935538292e-03,4.387949127703905106e-03
1.452500931918621063e-02,1.395540218800306320e-02
2.301950938999652863e-02,2.411974780261516571e-02
1.984379068017005920e-02,2.170338109135627747e-02
2.511533349752426147e-02,2.497658506035804749e-02
7.599772652611136436e-04,1.067593111656606197e-03
2.789736492559313774e-03,3.567405976355075836e-03
7.492899021599441767e-05,1.221288111992180347e-04
1.710823550820350647e-02,1.731062866747379303e-02
1.177690457552671432e-02,1.380810514092445374e-02
2.533810399472713470e-02,2.683579921722412109e-02
2.719976240769028664e-03,2.488709287717938423e-03
1.779602840542793274e-02,1.966594904661178589e-02
1.538796722888946533e-02,1.498715113848447800e-02
1.728781382553279400e-03,2.248123055323958397e-03
1.747697964310646057e-02,1.908215880393981934e-02
2.017932571470737457e-02,2.196856029331684113e-02
2.570123411715030670e-03,3.293452085927128792e-03
1.985394023358821869e-02,2.171226218342781067e-02
5.146145704202353954e-04,7.543815881945192814e-04
2.120322315022349358e-03,2.752807457000017166e-03
1.725995726883411407e-02,1.674780435860157013e-02
1.865965873003005981e-02,1.977113448083400726e-02
1.750743389129638672e-02,1.699031144380569458e-02
1.720684021711349487e-02,1.678311266005039215e-02
4.578508436679840088e-03,5.695034284144639969e-03
8.112472714856266975e-04,1.078391331247985363e-03
4.307329654693603516e-03,4.272017627954483032e-03
1.168824918568134308e-02,1.270515285432338715e-02
8.402069099247455597e-03,8.281636983156204224e-03
1.587467826902866364e-02,1.532595138996839523e-02
1.875419542193412781e-02,2.021516487002372742e-02
1.233563013374805450e-02,1.233072206377983093e-02
1.697909901849925518e-03,1.837018178775906563e-03
3.603233024477958679e-03,4.648762289434671402e-03
4.530758131295442581e-03,4.287424031645059586e-03
1.242186687886714935e-02,1.387502904981374741e-02
9.390858467668294907e-04,1.322676544077694416e-03
4.488139878958463669e-03,5.149766337126493454e-03
1.703862473368644714e-02,1.708222739398479462e-02
2.654607815202325583e-04,2.498639805708080530e-04
2.752619422972202301e-02,2.894798666238784790e-02
2.067651133984327316e-03,2.568732947111129761e-03
6.814095191657543182e-03,7.786207366734743118e-03
2.278674393892288208e-03,2.333781216293573380e-03
9.984075091779232025e-03,9.430496953427791595e-03
1.994820311665534973e-02,2.202319726347923279e-02
1.999968849122524261e-02,2.205027826130390167e-02
3.240699181333184242e-03,4.193843808025121689e-03
1.180938072502613068e-02,1.354133617132902145e-02
2.074786461889743805e-02,2.255297079682350159e-02
7.959061622386798263e-05,1.252992806257680058e-04
1.309204194694757462e-02,1.423764321953058243e-02
4.971051588654518127e-03,6.176910828799009323e-03
7.320920936763286591e-03,8.611903525888919830e-03
3.111769910901784897e-05,3.895562258549034595e-05
1.393673475831747055e-03,1.904729171656072140e-03
5.053654895164072514e-04,6.869500502943992615e-04
4.029464907944202423e-03,4.736899398267269135e-03
1.460168161429464817e-03,2.017553197219967842e-03
8.877364918589591980e-03,8.481898345053195953e-03
6.723234429955482483e-03,6.553654558956623077e-03
2.602789364755153656e-02,2.754420042037963867e-02
1.404777448624372482e-02,1.563850231468677521e-02
4.631118383258581161e-03,4.436695948243141174e-03
1.204585190862417221e-03,1.575839938595890999e-03
2.064976841211318970e-03,1.972691621631383896e-03
2.124451566487550735e-03,2.859497675672173500e-03
2.155845984816551208e-02,2.260312810540199280e-02
4.268080461770296097e-03,5.015952512621879578e-03
3.754806239157915115e-04,4.746601334773004055e-04
2.348817698657512665e-02,2.371998876333236694e-02
2.048872783780097961e-02,2.118392102420330048e-02
6.712798029184341431e-03,6.393701769411563873e-03
4.190905485302209854e-03,4.621307365596294403e-03
1.013860572129487991e-02,1.039205491542816162e-02
2.356746233999729156e-02,2.466625533998012543e-02
1.854630373418331146e-02,2.026486396789550781e-02
2.632280066609382629e-02,2.761296369135379791e-02
1.185232773423194885e-02,1.144042331725358963e-02
2.248977869749069214e-02,2.260208129882812500e-02
1.515457872301340103e-02,1.690212078392505646e-02
5.870701279491186142e-03,7.231856230646371841e-03
4.340063314884901047e-03,5.324575584381818771e-03
1.146201044321060181e-03,1.240341574884951115e-03
4.426633473485708237e-03,4.790781997144222260e-03
1.064776256680488586e-02,1.064359396696090698e-02
6.397201213985681534e-03,7.565167266875505447e-03
1.383182592689990997e-02,1.396376360207796097e-02
1.391444541513919830e-02,1.590006984770298004e-02
1.699268119409680367e-03,2.255331724882125854e-03
9.375905618071556091e-03,8.992101997137069702e-03
6.230757106095552444e-03,7.364232558757066727e-03
1.038566231727600098e-02,1.095690485090017319e-02
3.062908537685871124e-03,3.023746889084577560e-03
3.415991319343447685e-03,4.434179980307817459e-03
1.686454936861991882e-02,1.880660839378833771e-02
4.307303112000226974e-03,4.988658707588911057e-03
4.906809423118829727e-03,5.133224651217460632e-03
2.180031500756740570e-02,2.356514707207679749e-02
2.053762227296829224e-02,2.189771831035614014e-02
1.225273683667182922e-02,1.188165508210659027e-02
7.468355353921651840e-03,8.483273908495903015e-03
6.682707928121089935e-03,7.710699923336505890e-03
6.882085464894771576e-03,7.329654879868030548e-03
1.877501606941223145e-02,1.885444298386573792e-02
1.594279543496668339e-03,1.815159106627106667e-03
1.671073585748672485e-02,1.860876195132732391e-02
9.685022756457328796e-03,1.050433050841093063e-02
1.404725946485996246e-02,1.402269210666418076e-02
7.138796616345643997e-03,8.530425839126110077e-03
2.242343313992023468e-02,2.211537212133407593e-02
4.924540873616933823e-03,6.016205996274948120e-03
9.648964623920619488e-05,1.467678957851603627e-04
1.402794849127531052e-02,1.350053027272224426e-02
1.949957013130187988e-02,2.007228508591651917e-02
1.117985084420070052e-05,2.102829057548660785e-05
5.854126997292041779e-03,6.821347400546073914e-03
2.196203544735908508e-02,2.160622738301753998e-02
2.782655134797096252e-02,2.847527712583541870e-02
1.356521714478731155e-02,1.539512816816568375e-02
2.383925020694732666e-02,2.471029199659824371e-02
6.746829953044652939e-03,6.703577004373073578e-03
1.525751431472599506e-03,2.010266529396176338e-03
2.822165936231613159e-02,2.949643321335315704e-02
7.157414220273494720e-04,9.587402455508708954e-04
5.384217947721481323e-03,5.635321140289306641e-03
1.095265895128250122e-02,1.089712977409362793e-02
1.570987887680530548e-02,1.614792458713054657e-02
1.451799995265901089e-03,1.583926961757242680e-03
2.382616512477397919e-02,2.355779707431793213e-02
3.544222563505172729e-03,3.870012005791068077e-03
5.770194111391901970e-04,8.032971527427434921e-04
5.323921795934438705e-03,5.037289112806320190e-03
6.854458712041378021e-03,7.866290397942066193e-03
1.575673930346965790e-02,1.522882189601659775e-02
1.877693459391593933e-02,1.952158845961093903e-02
4.771373700350522995e-03,4.705591592937707901e-03
2.069880021736025810e-03,1.939322333782911301e-03
1.306241564452648163e-02,1.471842452883720398e-02
1.009210199117660522e-02,1.099994499236345291e-02
7.757794111967086792e-03,7.933695800602436066e-03
1.057318691164255142e-02,1.154806930571794510e-02
1.064697396941483021e-03,1.089094323106110096e-03
1.979925297200679779e-02,2.032394893467426300e-02
1.724192127585411072e-02,1.671273261308670044e-02
2.178291790187358856e-02,2.154083549976348877e-02
1.504917163401842117e-03,2.066217130050063133e-03
1.056728232651948929e-02,1.235631760209798813e-02
2.498866617679595947e-02,2.532364428043365479e-02
6.158995529403910041e-05,8.760877972235903144e-05
2.433095313608646393e-02,2.502717263996601105e-02
7.685500313527882099e-04,1.017401693388819695e-03
2.092406339943408966e-02,2.186660654842853546e-02
4.230237565934658051e-03,5.357120651751756668e-03
2.370279654860496521e-02,2.556436881422996521e-02
1.110850647091865540e-02,1.063881535083055496e-02
1.177549245767295361e-03,1.147236558608710766e-03
8.537987247109413147e-03,1.029002014547586441e-02
5.400603171437978745e-03,5.314642097800970078e-03
7.348245708271861076e-04,1.002971897833049297e-03
1.931814849376678467e-02,2.124205417931079865e-02
6.483577890321612358e-04,9.217914193868637085e-04
5.594354588538408279e-04,6.106999935582280159e-04
2.236516593256965280e-04,3.355399239808320999e-04
1.229285262525081635e-02,1.433459855616092682e-02
8.485527941957116127e-04,9.772684425115585327e-04
2.926539070904254913e-02,2.965129725635051727e-02
4.253999330103397369e-03,4.845973104238510132e-03
1.464894507080316544e-03,1.839947886765003204e-03
7.788321468979120255e-03,8.754276670515537262e-03
2.848803624510765076e-02,2.846466004848480225e-02
5.802941974252462387e-03,6.616774946451187134e-03
1.009540818631649017e-02,1.158093754202127457e-02
3.924881166312843561e-04,5.827203276567161083e-04
1.557946484535932541e-02,1.726633869111537933e-02
3.934962209314107895e-03,5.061141215264797211e-03
1.509000174701213837e-02,1.721978746354579926e-02
1.351249404251575470e-02,1.534426864236593246e-02
2.109058946371078491e-02,2.074351534247398376e-02
2.173822186887264252e-02,2.145208045840263367e-02
2.166663180105388165e-04,3.382087743375450373e-04
1.879578828811645508e-02,1.836086995899677277e-02
1.977477222681045532e-02,1.928125135600566864e-02
1.306458562612533569e-02,1.279490906745195389e-02
2.474273182451725006e-02,2.603120729327201843e-02
1.841130317188799381e-03,2.135810442268848419e-03
2.020244859158992767e-02,2.188177779316902161e-02
1.613914035260677338e-02,1.791933365166187286e-02
1.620861887931823730e-02,1.581678912043571472e-02
1.672934042289853096e-03,1.645592856220901012e-03
2.692721225321292877e-02,2.796387858688831329e-02
2.661932446062564850e-02,2.793181315064430237e-02
1.911031547933816910e-03,2.214031992480158806e-03
2.305180951952934265e-02,2.319244109094142914e-02
1.654409803450107574e-02,1.601183600723743439e-02
5.781624931842088699e-03,6.294338498264551163e-03
2.352851210162043571e-03,2.263926900923252106e-03
5.596674978733062744e-03,6.356248166412115097e-03
2.968838997185230255e-02,3.054382465779781342e-02
1.900704391300678253e-02,1.995979808270931244e-02
8.028888260014355183e-05,1.335299748461693525e-04
2.595129422843456268e-03,2.862977795302867889e-03
9.161444031633436680e-04,1.136751961894333363e-03
8.440417237579822540e-03,1.019351184368133545e-02
1.741832471452653408e-03,1.711505232378840446e-03
2.537032216787338257e-02,2.628567814826965332e-02
6.190587300807237625e-03,7.127868011593818665e-03
2.400212921202182770e-03,2.565965754911303520e-03
4.437650088220834732e-03,4.230595193803310394e-03
3.472051583230495453e-03,3.283081110566854477e-03
2.492373436689376831e-02,2.513009868562221527e-02
1.935319229960441589e-02,1.884761638939380646e-02
4.526370670646429062e-03,5.396033171564340591e-03
5.902453791350126266e-03,6.575181614607572556e-03
2.377858944237232208e-02,2.344137243926525116e-02
2.207012102007865906e-02,2.396196871995925903e-02
1.380413211882114410e-02,1.497077010571956635e-02
1.178671419620513916e-02,1.183802820742130280e-02
1.262752898037433624e-02,1.386828999966382980e-02
2.186997327953577042e-03,2.704573329538106918e-03
1.280425395816564560e-02,1.227432209998369217e-02
9.962388314306735992e-03,1.186655368655920029e-02
2.040863037109375000e-02,2.193773351609706879e-02
1.583045907318592072e-02,1.582314260303974152e-02
2.915345691144466400e-02,2.990720421075820923e-02
5.153142847120761871e-04,5.706137162633240223e-04
1.281928922981023788e-02,1.487485319375991821e-02
6.598383188247680664e-03,7.979002781212329865e-03
2.559063583612442017e-02,2.667694911360740662e-02
2.182894386351108551e-02,2.278969809412956238e-02
1.257800497114658356e-03,1.635507913306355476e-03
2.835995517671108246e-02,2.944269031286239624e-02
1.698059774935245514e-02,1.773700490593910217e-02
8.010675199329853058e-03,9.590329602360725403e-03
6.467863917350769043e-03,7.741909474134445190e-03
2.374716289341449738e-02,2.372226491570472717e-02
2.296434529125690460e-02,2.268762700259685516e-02
3.477490041404962540e-03,3.254489274695515633e-03
8.387398906052112579e-03,7.903648540377616882e-03
9.088768623769283295e-03,1.000431925058364868e-02
8.356628008186817169e-03,9.865205734968185425e-03
1.893405430018901825e-02,1.842588745057582855e-02
2.623825147747993469e-02,2.704295516014099121e-02
1.321856118738651276e-02,1.265519764274358749e-02
1.781670935451984406e-02,1.991094276309013367e-02
1.668918691575527191e-02,1.798664033412933350e-02
1.470725331455469131e-02,1.680218987166881561e-02
2.367119863629341125e-02,2.511097863316535950e-02
1.599272713065147400e-02,1.768509857356548309e-02
6.415138952434062958e-03,6.410900503396987915e-03
1.567775761941447854e-04,2.299686748301610351e-04
2.431950299069285393e-03,3.218844067305326462e-03
2.210963889956474304e-02,2.373920567333698273e-02
9.099166840314865112e-03,1.061377953737974167e-02
3.464873647317290306e-03,3.846862819045782089e-03
2.282913960516452789e-02,2.396896108984947205e-02
8.955936878919601440e-03,1.003326848149299622e-02
1.467113289982080460e-02,1.430116593837738037e-02
1.343265408650040627e-03,1.382063492201268673e-03
1.720360852777957916e-02,1.666433736681938171e-02
1.371815707534551620e-02,1.332724746316671371e-02
1.254861243069171906e-02,1.352896727621555328e-02
2.542208507657051086e-02,2.519505657255649567e-02
2.167141065001487732e-02,2.170991152524948120e-02
1.894993474707007408e-03,1.854410278610885143e-03
1.392494980245828629e-02,1.542040985077619553e-02
3.263240680098533630e-03,3.628860926255583763e-03
2.040984109044075012e-04,3.012739762198179960e-04
3.210689406841993332e-03,4.069648683071136475e-03
2.791275735944509506e-03,3.104386152699589729e-03
2.393189817667007446e-02,2.488431334495544434e-02
3.847983607556670904e-04,5.311085842549800873e-04
1.335196942090988159e-02,1.450688485056161880e-02
2.892509475350379944e-02,2.936191484332084656e-02
3.934459760785102844e-03,4.717811942100524902e-03
1.570890191942453384e-03,2.022133208811283112e-03
2.398824505507946014e-02,2.363340184092521667e-02
6.391660310328006744e-03,6.026451941579580307e-03
2.124226465821266174e-02,2.222314290702342987e-02
2.069758437573909760e-02,2.119364775717258453e-02
2.385336346924304962e-02,2.466342039406299591e-02
2.853182610124349594e-03,3.527001244947314262e-03
1.469368953257799149e-02,1.473184581845998764e-02
5.003067664802074432e-03,4.698371980339288712e-03
3.236066317185759544e-03,4.182946868240833282e-03
2.557386457920074463e-02,2.652767859399318695e-02
2.147411927580833435e-03,2.413704060018062592e-03
1.398706436157226562e-02,1.533556822687387466e-02
6.647614762187004089e-03,7.927340455353260040e-03
6.619326770305633545e-03,8.091873489320278168e-03
1.943025551736354828e-02,1.963835209608078003e-02
9.154541417956352234e-03,8.768661879003047943e-03
1.422542496584355831e-03,1.952928025275468826e-03
1.063076779246330261e-02,1.180182583630084991e-02
2.590992301702499390e-02,2.562267519533634186e-02
1.689830532995983958e-04,2.348958369111642241e-04
1.054159272462129593e-02,1.243682671338319778e-02
2.091636694967746735e-02,2.050313539803028107e-02
1.108146272599697113e-02,1.193747576326131821e-02
7.438860484398901463e-04,1.036030938848853111e-03
1.548467017710208893e-02,1.552359480410814285e-02
6.026006303727626801e-03,6.762770935893058777e-03
4.271103069186210632e-03,4.885741975158452988e-03
2.221337333321571350e-02,2.377060614526271820e-02
7.142336573451757431e-03,8.488642051815986633e-03
2.899395860731601715e-02,3.017554618418216705e-02
1.468817517161369324e-02,1.425541564822196960e-02
6.009405115037225187e-05,9.670168947195634246e-05
1.424506586045026779e-02,1.428480632603168488e-02
1.711616991087794304e-03,2.174435416236519814e-03
3.815788077190518379e-03,3.517664037644863129e-03
1.113733742386102676e-02,1.226693019270896912e-02
1.822771131992340088e-02,1.771334372460842133e-02
1.419472135603427887e-02,1.372643839567899704e-02
2.075290307402610779e-02,2.268064767122268677e-02
2.282009460031986237e-03,2.087750704959034920e-03
6.869839504361152649e-03,6.934200879186391830e-03
8.515255525708198547e-03,9.004518389701843262e-03
2.163322828710079193e-02,2.215666323900222778e-02
1.290914788842201233e-02,1.238948944956064224e-02
4.129943903535604477e-03,4.811095073819160461e-03
6.742239929735660553e-03,7.525752764195203781e-03
1.166673190891742706e-02,1.305599976330995560e-02
7.898299954831600189e-03,8.816145360469818115e-03
1.023445511236786842e-03,1.087438780814409256e-03
2.815176174044609070e-02,2.929908782243728638e-02
1.907773129642009735e-02,1.858487725257873535e-02
5.500004626810550690e-03,5.764417815953493118e-03
2.800089307129383087e-03,2.922944026067852974e-03
7.075990084558725357e-03,8.694793097674846649e-03
2.719460241496562958e-02,2.820469252765178680e-02
1.115012681111693382e-03,1.141975750215351582e-03
1.203181780874729156e-02,1.402866095304489136e-02
3.460097650531679392e-05,6.168053369037806988e-05
1.228477247059345245e-02,1.331255305558443069e-02
2.441728487610816956e-02,2.558919042348861694e-02
2.195837534964084625e-02,2.355215325951576233e-02
2.343945577740669250e-02,2.527324669063091278e-02
5.730187986046075821e-04,8.449470624327659607e-04
1.877143606543540955e-02,2.024242281913757324e-02
1.259043463505804539e-03,1.627061865292489529e-03
2.309503033757209778e-02,2.428072877228260040e-02
4.118035081773996353e-03,5.044439807534217834e-03
6.103878258727490902e-04,8.809805149212479591e-04
6.484908051788806915e-03,7.546362467110157013e-03
1.070275623351335526e-02,1.180334482342004776e-02
1.567252539098262787e-02,1.641676202416419983e-02
1.151610747911036015e-03,1.436894410289824009e-03
1.763251610100269318e-02,1.803513616323471069e-02
2.204155549407005310e-02,2.164151705801486969e-02
5.421014036983251572e-03,6.801669951528310776e-03
1.322301477193832397e-02,1.411731634289026260e-02
1.642337068915367126e-02,1.625194773077964783e-02
2.676113322377204895e-02,2.793126739561557770e-02
3.630549181252717972e-03,4.545643460005521774e-03
2.744144387543201447e-02,2.826880477368831635e-02
1.139384228736162186e-02,1.159443799406290054e-02
2.124726399779319763e-02,2.169310674071311951e-02
1.818672940135002136e-02,1.947924867272377014e-02
2.193730324506759644e-02,2.157151512801647186e-02
6.778628099709749222e-03,7.805339060723781586e-03
4.887260496616363525e-03,4.514283966273069382e-03
3.312855493277311325e-03,3.669357858598232269e-03
